"Test Case ID","UniqueId","TimeDifference","TotalMemory","FreeMemory"
"LinkedList 10000 insert","8576","16982927","128974848","114641608"
"LinkedList 10000 insert","8577","16985297","128974848","114641608"
"LinkedList 10000 insert","8578","16986482","128974848","114641608"
"LinkedList 10000 insert","8579","16987668","128974848","114641608"
"LinkedList 10000 insert","8580","16988853","128974848","114641608"
"LinkedList 10000 insert","8581","16989643","128974848","114641608"
"LinkedList 10000 insert","8582","16992408","128974848","114641608"
"LinkedList 10000 insert","8583","16993989","128974848","114641608"
"LinkedList 10000 insert","8584","16994779","128974848","114641608"
"LinkedList 10000 insert","8585","16995964","128974848","114641608"
"LinkedList 10000 insert","8586","16997149","128974848","114641608"
"LinkedList 10000 insert","8587","16998334","128974848","114641608"
"LinkedList 10000 insert","8588","17001495","128974848","114641608"
"LinkedList 10000 insert","8589","17003075","128974848","114641608"
"LinkedList 10000 insert","8590","17004260","128974848","114641608"
"LinkedList 10000 insert","8591","17005050","128974848","114641608"
"LinkedList 10000 insert","8592","17006236","128974848","114641608"
"LinkedList 10000 insert","8593","17010186","128974848","114641608"
"LinkedList 10000 insert","8594","17011371","128974848","114641608"
"LinkedList 10000 insert","8595","17012557","128974848","114641608"
"LinkedList 10000 insert","8596","17013742","128974848","114641608"
"LinkedList 10000 insert","8597","17014532","128974848","114641608"
"LinkedList 10000 insert","8598","17015717","128974848","114641608"
"LinkedList 10000 insert","8599","17018483","128974848","114641608"
"LinkedList 10000 insert","8600","17019668","128974848","114641608"
"LinkedList 10000 insert","8601","17020458","128974848","114641608"
"LinkedList 10000 insert","8602","17021643","128974848","114641608"
"LinkedList 10000 insert","8603","17022828","128974848","114641608"
"LinkedList 10000 insert","8604","17024013","128974848","114641608"
"LinkedList 10000 insert","8605","17026779","128974848","114641608"
"LinkedList 10000 insert","8606","17027964","128974848","114641608"
"LinkedList 10000 insert","8607","17029149","128974848","114641608"
"LinkedList 10000 insert","8608","17029939","128974848","114641608"
"LinkedList 10000 insert","8609","17031125","128974848","114641608"
"LinkedList 10000 insert","8610","17033890","128974848","114641608"
"LinkedList 10000 insert","8611","17035075","128974848","114641608"
"LinkedList 10000 insert","8612","17036260","128974848","114641608"
"LinkedList 10000 insert","8613","17037445","128974848","114641608"
"LinkedList 10000 insert","8614","17038236","128974848","114641608"
"LinkedList 10000 insert","8615","17039421","128974848","114641608"
"LinkedList 10000 insert","8616","17042186","128974848","114641608"
"LinkedList 10000 insert","8617","17043371","128974848","114641608"
"LinkedList 10000 insert","8618","17044162","128974848","114641608"
"LinkedList 10000 insert","8619","17045347","128974848","114641608"
"LinkedList 10000 insert","8620","17046532","128974848","114641608"
"LinkedList 10000 insert","8621","17048902","128974848","114641608"
"LinkedList 10000 insert","8622","17050087","128974848","114641608"
"LinkedList 10000 insert","8623","17051273","128974848","114641608"
"LinkedList 10000 insert","8624","17052458","128974848","114641608"
"LinkedList 10000 insert","8625","17053643","128974848","114641608"
"LinkedList 10000 insert","8626","17054828","128974848","114641608"
"LinkedList 10000 insert","8627","17057594","128974848","114641608"
"LinkedList 10000 insert","8628","17061544","128974848","114641608"
"LinkedList 10000 insert","8629","17062729","128974848","114641608"
"LinkedList 10000 insert","8630","17063915","128974848","114641608"
"LinkedList 10000 insert","8631","17065495","128974848","114641608"
"LinkedList 10000 insert","8632","17067865","128974848","114641608"
"LinkedList 10000 insert","8633","17069841","128974848","114641608"
"LinkedList 10000 insert","8634","17071421","128974848","114641608"
"LinkedList 10000 insert","8635","17072606","128974848","114641608"
"LinkedList 10000 insert","8636","17073791","128974848","114641608"
"LinkedList 10000 insert","8637","17074976","128974848","114641608"
"LinkedList 10000 insert","8638","17077347","128974848","114641608"
"LinkedList 10000 insert","8639","17078532","128974848","114641608"
"LinkedList 10000 insert","8640","17079717","128974848","114641608"
"LinkedList 10000 insert","8641","17080902","128974848","114641608"
"LinkedList 10000 insert","8642","17082088","128974848","114641608"
"LinkedList 10000 insert","8643","17083273","128974848","114641608"
"LinkedList 10000 insert","8644","17086038","128974848","114641608"
"LinkedList 10000 insert","8645","17087223","128974848","114641608"
"LinkedList 10000 insert","8646","17088409","128974848","114641608"
"LinkedList 10000 insert","8647","17089594","128974848","114641608"
"LinkedList 10000 insert","8648","17090779","128974848","114641608"
"LinkedList 10000 insert","8649","17093544","128974848","114641608"
"LinkedList 10000 insert","8650","17094729","128974848","114641608"
"LinkedList 10000 insert","8651","17095915","128974848","114641608"
"LinkedList 10000 insert","8652","17097100","128974848","114641608"
"LinkedList 10000 insert","8653","17098285","128974848","114641608"
"LinkedList 10000 insert","8654","17099470","128974848","114641608"
"LinkedList 10000 insert","8655","17102236","128974848","114641608"
"LinkedList 10000 insert","8656","17103421","128974848","114641608"
"LinkedList 10000 insert","8657","17104606","128974848","114641608"
"LinkedList 10000 insert","8658","17105791","128974848","114641608"
"LinkedList 10000 insert","8659","17106976","128974848","114641608"
"LinkedList 10000 insert","8660","17109742","128974848","114641608"
"LinkedList 10000 insert","8661","17110927","128974848","114641608"
"LinkedList 10000 insert","8662","17112112","128974848","114641608"
"LinkedList 10000 insert","8663","17113297","128974848","114641608"
"LinkedList 10000 insert","8664","17114483","128974848","114641608"
"LinkedList 10000 insert","8665","17115668","128974848","114641608"
"LinkedList 10000 insert","8666","17118038","128974848","114641608"
"LinkedList 10000 insert","8667","17119223","128974848","114641608"
"LinkedList 10000 insert","8668","17120409","128974848","114641608"
"LinkedList 10000 insert","8669","17121594","128974848","114641608"
"LinkedList 10000 insert","8670","17122779","128974848","114641608"
"LinkedList 10000 insert","8671","17125149","128974848","114641608"
"LinkedList 10000 insert","8672","17126730","128974848","114641608"
"LinkedList 10000 insert","8673","17127915","128974848","114641608"
"LinkedList 10000 insert","8674","17128705","128974848","114641608"
"LinkedList 10000 insert","8675","17129890","128974848","114641608"
"LinkedList 10000 insert","8676","17131075","128974848","114641608"
"LinkedList 10000 insert","8677","17133841","128974848","114641608"
"LinkedList 10000 insert","8678","17135421","128974848","114641608"
"LinkedList 10000 insert","8679","17136606","128974848","114641608"
"LinkedList 10000 insert","8680","17137791","128974848","114641608"
"LinkedList 10000 insert","8681","17138976","128974848","114641608"
"LinkedList 10000 insert","8682","17141347","128974848","114641608"
"LinkedList 10000 insert","8683","17142927","128974848","114641608"
"LinkedList 10000 insert","8684","17144112","128974848","114641608"
"LinkedList 10000 insert","8685","17145297","128974848","114641608"
"LinkedList 10000 insert","8686","17146483","128974848","114641608"
"LinkedList 10000 insert","8687","17147668","128974848","114641608"
"LinkedList 10000 insert","8688","17150433","128974848","114641608"
"LinkedList 10000 insert","8689","17151618","128974848","114641608"
"LinkedList 10000 insert","8690","17152804","128974848","114641608"
"LinkedList 10000 insert","8691","17153989","128974848","114641608"
"LinkedList 10000 insert","8692","17155174","128974848","114641608"
"LinkedList 10000 insert","8693","17156359","128974848","114641608"
"LinkedList 10000 insert","8694","17159520","128974848","114641608"
"LinkedList 10000 insert","8695","17160705","128974848","114641608"
"LinkedList 10000 insert","8696","17161890","128974848","114641608"
"LinkedList 10000 insert","8697","17163075","128974848","114641608"
"LinkedList 10000 insert","8698","17164260","128974848","114641608"
"LinkedList 10000 insert","8699","17169791","128974848","114641608"
"LinkedList 10000 insert","8700","17170976","128974848","114641608"
"LinkedList 10000 insert","8701","17172162","128974848","114641608"
"LinkedList 10000 insert","8702","17173347","128974848","114641608"
"LinkedList 10000 insert","8703","17174532","128974848","114641608"
"LinkedList 10000 insert","8704","17176112","128974848","114641608"
"LinkedList 10000 insert","8705","17180063","128974848","114641608"
"LinkedList 10000 insert","8706","17182433","128974848","114641608"
"LinkedList 10000 insert","8707","17183618","128974848","114641608"
"LinkedList 10000 insert","8708","17184804","128974848","114641608"
"LinkedList 10000 insert","8709","17185989","128974848","114641608"
"LinkedList 10000 insert","8710","17188754","128974848","114641608"
"LinkedList 10000 insert","8711","17189939","128974848","114641608"
"LinkedList 10000 insert","8712","17191125","128974848","114641608"
"LinkedList 10000 insert","8713","17192310","128974848","114641608"
"LinkedList 10000 insert","8714","17193495","128974848","114641608"
"LinkedList 10000 insert","8715","17194285","128974848","114641608"
"LinkedList 10000 insert","8716","17197051","128974848","114641608"
"LinkedList 10000 insert","8717","17198236","128974848","114641608"
"LinkedList 10000 insert","8718","17199421","128974848","114641608"
"LinkedList 10000 insert","8719","17200606","128974848","114641608"
"LinkedList 10000 insert","8720","17201791","128974848","114641608"
"LinkedList 10000 insert","8721","17204557","128974848","114641608"
"LinkedList 10000 insert","8722","17205742","128974848","114641608"
"LinkedList 10000 insert","8723","17206927","128974848","114641608"
"LinkedList 10000 insert","8724","17208112","128974848","114641608"
"LinkedList 10000 insert","8725","17209297","128974848","114641608"
"LinkedList 10000 insert","8726","17210088","128974848","114641608"
"LinkedList 10000 insert","8727","17212853","128974848","114641608"
"LinkedList 10000 insert","8728","17214038","128974848","114641608"
"LinkedList 10000 insert","8729","17215223","128974848","114641608"
"LinkedList 10000 insert","8730","17216409","128974848","114641608"
"LinkedList 10000 insert","8731","17217594","128974848","114641608"
"LinkedList 10000 insert","8732","17218779","128974848","114641608"
"LinkedList 10000 insert","8733","17221544","128974848","114641608"
"LinkedList 10000 insert","8734","17222730","128974848","114641608"
"LinkedList 10000 insert","8735","17223915","128974848","114641608"
"LinkedList 10000 insert","8736","17225100","128974848","114641608"
"LinkedList 10000 insert","8737","17226285","128974848","114641608"
"LinkedList 10000 insert","8738","17231816","128974848","114641608"
"LinkedList 10000 insert","8739","17233396","128974848","114641608"
"LinkedList 10000 insert","8740","17234581","128974848","114641608"
"LinkedList 10000 insert","8741","17235767","128974848","114641608"
"LinkedList 10000 insert","8742","17236952","128974848","114641608"
"LinkedList 10000 insert","8743","17238137","128974848","114641608"
"LinkedList 10000 insert","8744","17241298","128974848","114641608"
"LinkedList 10000 insert","8745","17242483","128974848","114641608"
"LinkedList 10000 insert","8746","17243668","128974848","114641608"
"LinkedList 10000 insert","8747","17244853","128974848","114641608"
"LinkedList 10000 insert","8748","17246038","128974848","114641608"
"LinkedList 10000 insert","8749","17249199","128974848","114641608"
"LinkedList 10000 insert","8750","17250384","128974848","114641608"
"LinkedList 10000 insert","8751","17251569","128974848","114641608"
"LinkedList 10000 insert","8752","17252754","128974848","114641608"
"LinkedList 10000 insert","8753","17253939","128974848","114641608"
"LinkedList 10000 insert","8754","17255125","128974848","114641608"
"LinkedList 10000 insert","8755","17260260","128974848","114641608"
"LinkedList 10000 insert","8756","17261446","128974848","114641608"
