Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
LinkedList 10000 insert,2324,2195000,8474939392,1645223936,
LinkedList 10000 insert,2325,2196000,8474939392,1645223936,
LinkedList 10000 insert,2326,2197000,8474939392,1645223936,
LinkedList 10000 insert,2327,2197900,8474939392,1645223936,
LinkedList 10000 insert,2328,2198800,8474939392,1645223936,
LinkedList 10000 insert,2329,2199700,8474939392,1645223936,
LinkedList 10000 insert,2330,2200600,8474939392,1645223936,
LinkedList 10000 insert,2331,2201500,8474939392,1645223936,
LinkedList 10000 insert,2332,2202400,8474939392,1645223936,
LinkedList 10000 insert,2333,2203400,8474939392,1645223936,
LinkedList 10000 insert,2334,2204300,8474939392,1645223936,
LinkedList 10000 insert,2335,2205200,8474939392,1645223936,
LinkedList 10000 insert,2336,2206100,8474939392,1645223936,
LinkedList 10000 insert,2337,2207000,8474939392,1645223936,
LinkedList 10000 insert,2338,2208100,8474939392,1645223936,
LinkedList 10000 insert,2339,2209000,8474939392,1645223936,
LinkedList 10000 insert,2340,2209900,8474939392,1645223936,
LinkedList 10000 insert,2341,2210800,8474939392,1645223936,
LinkedList 10000 insert,2342,2211700,8474939392,1645223936,
LinkedList 10000 insert,2343,2212600,8474939392,1645223936,
LinkedList 10000 insert,2344,2213500,8474939392,1645223936,
LinkedList 10000 insert,2345,2214400,8474939392,1645223936,
LinkedList 10000 insert,2346,2215400,8474939392,1645223936,
LinkedList 10000 insert,2347,2216300,8474939392,1645223936,
LinkedList 10000 insert,2348,2217200,8474939392,1645223936,
LinkedList 10000 insert,2349,2218100,8474939392,1645223936,
LinkedList 10000 insert,2350,2219000,8474939392,1645223936,
LinkedList 10000 insert,2351,2220100,8474939392,1645223936,
LinkedList 10000 insert,2352,2221000,8474939392,1645223936,
LinkedList 10000 insert,2353,2222000,8474939392,1645223936,
LinkedList 10000 insert,2354,2222900,8474939392,1645223936,
LinkedList 10000 insert,2355,2223800,8474939392,1645223936,
LinkedList 10000 insert,2356,2224700,8474939392,1645223936,
LinkedList 10000 insert,2357,2225600,8474939392,1645223936,
LinkedList 10000 insert,2358,2226500,8474939392,1645223936,
LinkedList 10000 insert,2359,2227500,8474939392,1645223936,
LinkedList 10000 insert,2360,2228400,8474939392,1645223936,
LinkedList 10000 insert,2361,2229300,8474939392,1645223936,
LinkedList 10000 insert,2362,2230200,8474939392,1645223936,
LinkedList 10000 insert,2363,2231300,8474939392,1645223936,
LinkedList 10000 insert,2364,2232200,8474939392,1645223936,
LinkedList 10000 insert,2365,2233100,8474939392,1645223936,
LinkedList 10000 insert,2366,2234000,8474939392,1645223936,
LinkedList 10000 insert,2367,2234900,8474939392,1645223936,
LinkedList 10000 insert,2368,2235900,8474939392,1645223936,
LinkedList 10000 insert,2369,2236800,8474939392,1645223936,
LinkedList 10000 insert,2370,2237700,8474939392,1645223936,
LinkedList 10000 insert,2371,2238600,8474939392,1645223936,
LinkedList 10000 insert,2372,2239500,8474939392,1645223936,
LinkedList 10000 insert,2373,2240500,8474939392,1645223936,
LinkedList 10000 insert,2374,2241400,8474939392,1645223936,
LinkedList 10000 insert,2375,2242300,8474939392,1645223936,
LinkedList 10000 insert,2376,2244400,8474939392,1645223936,
LinkedList 10000 insert,2377,2245400,8474939392,1645223936,
LinkedList 10000 insert,2378,2246300,8474939392,1645223936,
LinkedList 10000 insert,2379,2247200,8474939392,1645223936,
LinkedList 10000 insert,2380,2248100,8474939392,1645223936,
LinkedList 10000 insert,2381,2249000,8474939392,1645223936,
LinkedList 10000 insert,2382,2249900,8474939392,1645223936,
LinkedList 10000 insert,2383,2250900,8474939392,1645223936,
LinkedList 10000 insert,2384,2251800,8474939392,1645223936,
LinkedList 10000 insert,2385,2253000,8474939392,1645223936,
LinkedList 10000 insert,2386,2253900,8474939392,1645223936,
LinkedList 10000 insert,2387,2254800,8474939392,1645223936,
LinkedList 10000 insert,2388,2255800,8474939392,1645223936,
LinkedList 10000 insert,2389,2256800,8474939392,1645223936,
LinkedList 10000 insert,2390,2257800,8474939392,1645223936,
LinkedList 10000 insert,2391,2258700,8474939392,1645223936,
LinkedList 10000 insert,2392,2259600,8474939392,1645223936,
LinkedList 10000 insert,2393,2260500,8474939392,1645223936,
LinkedList 10000 insert,2394,2261400,8474939392,1645223936,
LinkedList 10000 insert,2395,2262300,8474939392,1645223936,
LinkedList 10000 insert,2396,2263300,8474939392,1645223936,
LinkedList 10000 insert,2397,2264200,8474939392,1645223936,
LinkedList 10000 insert,2398,2265100,8474939392,1645223936,
LinkedList 10000 insert,2399,2266000,8474939392,1645223936,
LinkedList 10000 insert,2400,2266900,8474939392,1645223936,
LinkedList 10000 insert,2401,2268000,8474939392,1645223936,
LinkedList 10000 insert,2402,2268900,8474939392,1645223936,
LinkedList 10000 insert,2403,2269800,8474939392,1645223936,
LinkedList 10000 insert,2404,2270700,8474939392,1645223936,
LinkedList 10000 insert,2405,2271700,8474939392,1645223936,
LinkedList 10000 insert,2406,2272600,8474939392,1645223936,
LinkedList 10000 insert,2407,2273500,8474939392,1645223936,
LinkedList 10000 insert,2408,2274400,8474939392,1645223936,
LinkedList 10000 insert,2409,2275300,8474939392,1645223936,
LinkedList 10000 insert,2410,2276200,8474939392,1645223936,
LinkedList 10000 insert,2411,2277200,8474939392,1645223936,
LinkedList 10000 insert,2412,2278100,8474939392,1645223936,
LinkedList 10000 insert,2413,2279000,8474939392,1645223936,
LinkedList 10000 insert,2414,2280100,8474939392,1645223936,
LinkedList 10000 insert,2415,2281000,8474939392,1645223936,
LinkedList 10000 insert,2416,2282000,8474939392,1645223936,
LinkedList 10000 insert,2417,2282900,8474939392,1645223936,
LinkedList 10000 insert,2418,2283800,8474939392,1645223936,
LinkedList 10000 insert,2419,2284700,8474939392,1645223936,
LinkedList 10000 insert,2420,2285600,8474939392,1645223936,
LinkedList 10000 insert,2421,2286500,8474939392,1645223936,
LinkedList 10000 insert,2422,2287400,8474939392,1645223936,
LinkedList 10000 insert,2423,2288300,8474939392,1645223936,
LinkedList 10000 insert,2424,2289300,8474939392,1645223936,
LinkedList 10000 insert,2425,2290200,8474939392,1645223936,
LinkedList 10000 insert,2426,2291100,8474939392,1645223936,
LinkedList 10000 insert,2427,2292200,8474939392,1645223936,
LinkedList 10000 insert,2428,2293100,8474939392,1645223936,
LinkedList 10000 insert,2429,2294000,8474939392,1645223936,
LinkedList 10000 insert,2430,2294900,8474939392,1645223936,
LinkedList 10000 insert,2431,2295800,8474939392,1645223936,
LinkedList 10000 insert,2432,2296700,8474939392,1645223936,
LinkedList 10000 insert,2433,2297700,8474939392,1645223936,
LinkedList 10000 insert,2434,2298600,8474939392,1645223936,
LinkedList 10000 insert,2435,2299500,8474939392,1645223936,
LinkedList 10000 insert,2436,2300400,8474939392,1645223936,
LinkedList 10000 insert,2437,2301300,8474939392,1645223936,
LinkedList 10000 insert,2438,2302300,8474939392,1645223936,
LinkedList 10000 insert,2439,2303300,8474939392,1645223936,
LinkedList 10000 insert,2440,2304200,8474939392,1645223936,
LinkedList 10000 insert,2441,2305200,8474939392,1645223936,
LinkedList 10000 insert,2442,2306100,8474939392,1645223936,
LinkedList 10000 insert,2443,2307000,8474939392,1645223936,
LinkedList 10000 insert,2444,2307900,8474939392,1645223936,
LinkedList 10000 insert,2445,2308800,8474939392,1645223936,
LinkedList 10000 insert,2446,2309700,8474939392,1645223936,
LinkedList 10000 insert,2447,2310600,8474939392,1645223936,
LinkedList 10000 insert,2448,2311600,8474939392,1645223936,
LinkedList 10000 insert,2449,2312500,8474939392,1645223936,
LinkedList 10000 insert,2450,2313400,8474939392,1645223936,
LinkedList 10000 insert,2451,2314300,8474939392,1645223936,
LinkedList 10000 insert,2452,2315400,8474939392,1645223936,
LinkedList 10000 insert,2453,2316300,8474939392,1645223936,
LinkedList 10000 insert,2454,2317200,8474939392,1645223936,
LinkedList 10000 insert,2455,2318100,8474939392,1645223936,
LinkedList 10000 insert,2456,2319000,8474939392,1645223936,
LinkedList 10000 insert,2457,2320000,8474939392,1645223936,
LinkedList 10000 insert,2458,2320900,8474939392,1645223936,
LinkedList 10000 insert,2459,2321800,8474939392,1645223936,
LinkedList 10000 insert,2460,2322700,8474939392,1645223936,
LinkedList 10000 insert,2461,2323600,8474939392,1645223936,
LinkedList 10000 insert,2462,2324500,8474939392,1645223936,
LinkedList 10000 insert,2463,2325400,8474939392,1645223936,
LinkedList 10000 insert,2464,2326500,8474939392,1645223936,
LinkedList 10000 insert,2465,2327400,8474939392,1645223936,
LinkedList 10000 insert,2466,2328300,8474939392,1645223936,
LinkedList 10000 insert,2467,2329300,8474939392,1645223936,
LinkedList 10000 insert,2468,2330200,8474939392,1645223936,
LinkedList 10000 insert,2469,2331100,8474939392,1645223936,
LinkedList 10000 insert,2470,2332000,8474939392,1645223936,
LinkedList 10000 insert,2471,2332900,8474939392,1645223936,
LinkedList 10000 insert,2472,2333900,8474939392,1645223936,
LinkedList 10000 insert,2473,2334800,8474939392,1645223936,
LinkedList 10000 insert,2474,2335700,8474939392,1645223936,
LinkedList 10000 insert,2475,2336600,8474939392,1645223936,
LinkedList 10000 insert,2476,2337500,8474939392,1645223936,
LinkedList 10000 insert,2477,2338600,8474939392,1645223936,
LinkedList 10000 insert,2478,2339600,8474939392,1645223936,
LinkedList 10000 insert,2479,2340500,8474939392,1645223936,
LinkedList 10000 insert,2480,2341400,8474939392,1645223936,
LinkedList 10000 insert,2481,2342300,8474939392,1645223936,
LinkedList 10000 insert,2482,2343200,8474939392,1645223936,
LinkedList 10000 insert,2483,2344100,8474939392,1645223936,
LinkedList 10000 insert,2484,2345100,8474939392,1645223936,
LinkedList 10000 insert,2485,2346000,8474939392,1645223936,
LinkedList 10000 insert,2486,2346900,8474939392,1645223936,
LinkedList 10000 insert,2487,2347800,8474939392,1645223936,
LinkedList 10000 insert,2488,2348700,8474939392,1645223936,
LinkedList 10000 insert,2489,2349600,8474939392,1645223936,
LinkedList 10000 insert,2490,2350700,8474939392,1645223936,
LinkedList 10000 insert,2491,2351600,8474939392,1645223936,
LinkedList 10000 insert,2492,2352600,8474939392,1645223936,
LinkedList 10000 insert,2493,2353500,8474939392,1645223936,
LinkedList 10000 insert,2494,2354400,8474939392,1645223936,
LinkedList 10000 insert,2495,2355300,8474939392,1645223936,
LinkedList 10000 insert,2496,2356200,8474939392,1645223936,
LinkedList 10000 insert,2497,2357100,8474939392,1645223936,
LinkedList 10000 insert,2498,2358000,8474939392,1645223936,
LinkedList 10000 insert,2499,2359000,8474939392,1645223936,
LinkedList 10000 insert,2500,2359900,8474939392,1645223936,
LinkedList 10000 insert,2501,2360800,8474939392,1645223936,
LinkedList 10000 insert,2502,2361800,8474939392,1645223936,
LinkedList 10000 insert,2503,2363000,8474939392,1645223936,
LinkedList 10000 insert,2504,2364000,8474939392,1645223936,
LinkedList 10000 insert,2505,2364900,8474939392,1645223936,
LinkedList 10000 insert,2506,2365800,8474939392,1645223936,
LinkedList 10000 insert,2507,2366700,8474939392,1645223936,
LinkedList 10000 insert,2508,2367600,8474939392,1645223936,
LinkedList 10000 insert,2509,2368500,8474939392,1645223936,
LinkedList 10000 insert,2510,2369400,8474939392,1645223936,
LinkedList 10000 insert,2511,2370400,8474939392,1645223936,
LinkedList 10000 insert,2512,2371300,8474939392,1645223936,
LinkedList 10000 insert,2513,2372200,8474939392,1645223936,
LinkedList 10000 insert,2514,2373100,8474939392,1645223936,
LinkedList 10000 insert,2515,2374600,8474939392,1645223936,
LinkedList 10000 insert,2516,2375800,8474939392,1645223936,
LinkedList 10000 insert,2517,2376800,8474939392,1645223936,
LinkedList 10000 insert,2518,2377700,8474939392,1645223936,
LinkedList 10000 insert,2519,2378600,8474939392,1645223936,
LinkedList 10000 insert,2520,2379500,8474939392,1645223936,
LinkedList 10000 insert,2521,2380400,8474939392,1645223936,
LinkedList 10000 insert,2522,2381400,8474939392,1645223936,
LinkedList 10000 insert,2523,2382300,8474939392,1645223936,
LinkedList 10000 insert,2524,2383200,8474939392,1645223936,
LinkedList 10000 insert,2525,2384100,8474939392,1645223936,
LinkedList 10000 insert,2526,2385000,8474939392,1645223936,
LinkedList 10000 insert,2527,2385900,8474939392,1645223936,
LinkedList 10000 insert,2528,2387000,8474939392,1645223936,
LinkedList 10000 insert,2529,2388000,8474939392,1645223936,
LinkedList 10000 insert,2530,2388900,8474939392,1645223936,
LinkedList 10000 insert,2531,2389800,8474939392,1645223936,
LinkedList 10000 insert,2532,2390700,8474939392,1645223936,
LinkedList 10000 insert,2533,2391600,8474939392,1645223936,
LinkedList 10000 insert,2534,2392500,8474939392,1645223936,
LinkedList 10000 insert,2535,2393400,8474939392,1645223936,
LinkedList 10000 insert,2536,2394300,8474939392,1645223936,
LinkedList 10000 insert,2537,2395300,8474939392,1645223936,
LinkedList 10000 insert,2538,2396200,8474939392,1645223936,
LinkedList 10000 insert,2539,2397100,8474939392,1645223936,
LinkedList 10000 insert,2540,2398100,8474939392,1645223936,
LinkedList 10000 insert,2541,2399100,8474939392,1645223936,
LinkedList 10000 insert,2542,2400000,8474939392,1645223936,
LinkedList 10000 insert,2543,2400900,8474939392,1645223936,
LinkedList 10000 insert,2544,2401800,8474939392,1645223936,
LinkedList 10000 insert,2545,2402700,8474939392,1645223936,
LinkedList 10000 insert,2546,2403600,8474939392,1645223936,
LinkedList 10000 insert,2547,2404600,8474939392,1645223936,
LinkedList 10000 insert,2548,2405500,8474939392,1645223936,
LinkedList 10000 insert,2549,2406400,8474939392,1645223936,
LinkedList 10000 insert,2550,2407300,8474939392,1645223936,
LinkedList 10000 insert,2551,2408200,8474939392,1645223936,
LinkedList 10000 insert,2552,2409200,8474939392,1645223936,
LinkedList 10000 insert,2553,2410300,8474939392,1645223936,
LinkedList 10000 insert,2554,2411200,8474939392,1645223936,
LinkedList 10000 insert,2555,2412100,8474939392,1645223936,
LinkedList 10000 insert,2556,2413000,8474939392,1645223936,
LinkedList 10000 insert,2557,2413900,8474939392,1645223936,
LinkedList 10000 insert,2558,2414900,8474939392,1645223936,
LinkedList 10000 insert,2559,2415800,8474939392,1645223936,
LinkedList 10000 insert,2560,2416700,8474939392,1645223936,
LinkedList 10000 insert,2561,2417600,8474939392,1645223936,
LinkedList 10000 insert,2562,2418500,8474939392,1645223936,
LinkedList 10000 insert,2563,2419400,8474939392,1645223936,
LinkedList 10000 insert,2564,2420400,8474939392,1645223936,
LinkedList 10000 insert,2565,2421300,8474939392,1645223936,
LinkedList 10000 insert,2566,2422400,8474939392,1645223936,
LinkedList 10000 insert,2567,2423300,8474939392,1645223936,
LinkedList 10000 insert,2568,2424200,8474939392,1645223936,
LinkedList 10000 insert,2569,2425100,8474939392,1645223936,
LinkedList 10000 insert,2570,2426100,8474939392,1645223936,
LinkedList 10000 insert,2571,2427000,8474939392,1645223936,
LinkedList 10000 insert,2572,2427900,8474939392,1645223936,
LinkedList 10000 insert,2573,2428800,8474939392,1645223936,
LinkedList 10000 insert,2574,2429700,8474939392,1645223936,
LinkedList 10000 insert,2575,2430600,8474939392,1645223936,
LinkedList 10000 insert,2576,2431600,8474939392,1645223936,
LinkedList 10000 insert,2577,2432500,8474939392,1645223936,
LinkedList 10000 insert,2578,2433600,8474939392,1645223936,
LinkedList 10000 insert,2579,2434500,8474939392,1645223936,
LinkedList 10000 insert,2580,2435400,8474939392,1645223936,
LinkedList 10000 insert,2581,2436300,8474939392,1645223936,
LinkedList 10000 insert,2582,2437200,8474939392,1645223936,
LinkedList 10000 insert,2583,2438200,8474939392,1645223936,
LinkedList 10000 insert,2584,2439100,8474939392,1645223936,
LinkedList 10000 insert,2585,2442600,8474939392,1645223936,
LinkedList 10000 insert,2586,2443500,8474939392,1645223936,
LinkedList 10000 insert,2587,2444300,8474939392,1645223936,
LinkedList 10000 insert,2588,2445200,8474939392,1645223936,
LinkedList 10000 insert,2589,2446100,8474939392,1645223936,
LinkedList 10000 insert,2590,2446900,8474939392,1645223936,
LinkedList 10000 insert,2591,2448000,8474939392,1645223936,
LinkedList 10000 insert,2592,2448800,8474939392,1645223936,
LinkedList 10000 insert,2593,2449700,8474939392,1645223936,
LinkedList 10000 insert,2594,2450500,8474939392,1645223936,
LinkedList 10000 insert,2595,2451400,8474939392,1645223936,
LinkedList 10000 insert,2596,2452300,8474939392,1645223936,
LinkedList 10000 insert,2597,2453100,8474939392,1645223936,
LinkedList 10000 insert,2598,2454000,8474939392,1645223936,
LinkedList 10000 insert,2599,2454900,8474939392,1645223936,
LinkedList 10000 insert,2600,2455700,8474939392,1645223936,
LinkedList 10000 insert,2601,2456600,8474939392,1645223936,
LinkedList 10000 insert,2602,2457500,8474939392,1645223936,
LinkedList 10000 insert,2603,2458500,8474939392,1645223936,
LinkedList 10000 insert,2604,2459400,8474939392,1645223936,
LinkedList 10000 insert,2605,2460200,8474939392,1645223936,
LinkedList 10000 insert,2606,2461100,8474939392,1645223936,
LinkedList 10000 insert,2607,2462000,8474939392,1645223936,
LinkedList 10000 insert,2608,2462800,8474939392,1645223936,
