Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
Immutable 10000 insert,8985,9478300,8474939392,1423200256
Immutable 10000 insert,8986,9479100,8474939392,1423200256
Immutable 10000 insert,8987,9480000,8474939392,1423200256
Immutable 10000 insert,8988,9481000,8474939392,1423200256
Immutable 10000 insert,8989,9481800,8474939392,1423200256
Immutable 10000 insert,8990,9482600,8474939392,1423200256
Immutable 10000 insert,8991,9483500,8474939392,1423200256
Immutable 10000 insert,8992,9484300,8474939392,1423200256
Immutable 10000 insert,8993,9485200,8474939392,1423200256
Immutable 10000 insert,8994,9486000,8474939392,1423200256
Immutable 10000 insert,8995,9486900,8474939392,1423200256
Immutable 10000 insert,8996,9487700,8474939392,1423200256
Immutable 10000 insert,8997,9488600,8474939392,1423200256
Immutable 10000 insert,8998,9489400,8474939392,1423200256
Immutable 10000 insert,8999,9490200,8474939392,1423200256
Immutable 10000 insert,9000,9491100,8474939392,1423200256
Immutable 10000 insert,9001,9492100,8474939392,1423200256
Immutable 10000 insert,9002,9492900,8474939392,1423200256
Immutable 10000 insert,9003,9493800,8474939392,1423200256
Immutable 10000 insert,9004,9494600,8474939392,1423200256
Immutable 10000 insert,9005,9495500,8474939392,1423200256
Immutable 10000 insert,9006,9496300,8474939392,1423200256
Immutable 10000 insert,9007,9497100,8474939392,1423200256
Immutable 10000 insert,9008,9498000,8474939392,1423200256
Immutable 10000 insert,9009,9498800,8474939392,1423200256
Immutable 10000 insert,9010,9499700,8474939392,1423200256
Immutable 10000 insert,9011,9500500,8474939392,1423200256
Immutable 10000 insert,9012,9501400,8474939392,1423200256
Immutable 10000 insert,9013,9502300,8474939392,1423200256
Immutable 10000 insert,9014,9503200,8474939392,1423200256
Immutable 10000 insert,9015,9504000,8474939392,1423200256
Immutable 10000 insert,9016,9504900,8474939392,1423200256
Immutable 10000 insert,9017,9505700,8474939392,1423200256
Immutable 10000 insert,9018,9506500,8474939392,1423200256
Immutable 10000 insert,9019,9507400,8474939392,1423200256
Immutable 10000 insert,9020,9508200,8474939392,1423200256
Immutable 10000 insert,9021,9509100,8474939392,1423200256
Immutable 10000 insert,9022,9509900,8474939392,1423200256
Immutable 10000 insert,9023,9510800,8474939392,1423200256
Immutable 10000 insert,9024,9511600,8474939392,1423200256
Immutable 10000 insert,9025,9512600,8474939392,1423200256
Immutable 10000 insert,9026,9513500,8474939392,1423200256
Immutable 10000 insert,9027,9514300,8474939392,1423200256
Immutable 10000 insert,9028,9515100,8474939392,1423200256
Immutable 10000 insert,9029,9516000,8474939392,1423200256
Immutable 10000 insert,9030,9516800,8474939392,1423200256
Immutable 10000 insert,9031,9517700,8474939392,1423200256
Immutable 10000 insert,9032,9518500,8474939392,1423200256
Immutable 10000 insert,9033,9519400,8474939392,1423200256
Immutable 10000 insert,9034,9520200,8474939392,1423200256
Immutable 10000 insert,9035,9521000,8474939392,1423200256
Immutable 10000 insert,9036,9521900,8474939392,1423200256
Immutable 10000 insert,9037,9522700,8474939392,1423200256
Immutable 10000 insert,9038,9523700,8474939392,1423200256
Immutable 10000 insert,9039,9524500,8474939392,1423200256
Immutable 10000 insert,9040,9525400,8474939392,1423200256
Immutable 10000 insert,9041,9526200,8474939392,1423200256
Immutable 10000 insert,9042,9527000,8474939392,1423200256
Immutable 10000 insert,9043,9527900,8474939392,1423200256
Immutable 10000 insert,9044,9528700,8474939392,1423200256
Immutable 10000 insert,9045,9529600,8474939392,1423200256
Immutable 10000 insert,9046,9530400,8474939392,1423200256
Immutable 10000 insert,9047,9531300,8474939392,1423200256
Immutable 10000 insert,9048,9532100,8474939392,1423200256
Immutable 10000 insert,9049,9532900,8474939392,1423200256
Immutable 10000 insert,9050,9533900,8474939392,1423200256
Immutable 10000 insert,9051,9534800,8474939392,1423200256
Immutable 10000 insert,9052,9535600,8474939392,1423200256
Immutable 10000 insert,9053,9536500,8474939392,1423200256
Immutable 10000 insert,9054,9537300,8474939392,1423200256
Immutable 10000 insert,9055,9538200,8474939392,1423200256
Immutable 10000 insert,9056,9539000,8474939392,1423200256
Immutable 10000 insert,9057,9539800,8474939392,1423200256
Immutable 10000 insert,9058,9540700,8474939392,1423200256
Immutable 10000 insert,9059,9541500,8474939392,1423200256
Immutable 10000 insert,9060,9542400,8474939392,1423200256
Immutable 10000 insert,9061,9543400,8474939392,1423200256
Immutable 10000 insert,9062,9544200,8474939392,1423200256
Immutable 10000 insert,9063,9549400,8474939392,1423200256
Immutable 10000 insert,9064,9550300,8474939392,1423200256
Immutable 10000 insert,9065,9551100,8474939392,1423200256
Immutable 10000 insert,9066,9554800,8474939392,1423200256
Immutable 10000 insert,9067,9555700,8474939392,1423200256
Immutable 10000 insert,9068,9556500,8474939392,1423200256
Immutable 10000 insert,9069,9557400,8474939392,1423200256
Immutable 10000 insert,9070,9558200,8474939392,1423200256
Immutable 10000 insert,9071,9559100,8474939392,1423200256
Immutable 10000 insert,9072,9559900,8474939392,1423200256
Immutable 10000 insert,9073,9560800,8474939392,1423200256
Immutable 10000 insert,9074,9561600,8474939392,1423200256
Immutable 10000 insert,9075,9562600,8474939392,1423200256
Immutable 10000 insert,9076,9563500,8474939392,1423200256
Immutable 10000 insert,9077,9564300,8474939392,1423200256
Immutable 10000 insert,9078,9565100,8474939392,1423200256
Immutable 10000 insert,9079,9566000,8474939392,1423200256
Immutable 10000 insert,9080,9566800,8474939392,1423200256
Immutable 10000 insert,9081,9567700,8474939392,1423200256
Immutable 10000 insert,9082,9568500,8474939392,1423200256
Immutable 10000 insert,9083,9569400,8474939392,1423200256
Immutable 10000 insert,9084,9570200,8474939392,1423200256
Immutable 10000 insert,9085,9571100,8474939392,1423200256
Immutable 10000 insert,9086,9571900,8474939392,1423200256
Immutable 10000 insert,9087,9572800,8474939392,1423200256
Immutable 10000 insert,9088,9573800,8474939392,1423200256
Immutable 10000 insert,9089,9574600,8474939392,1423200256
Immutable 10000 insert,9090,9575500,8474939392,1423200256
Immutable 10000 insert,9091,9576300,8474939392,1423200256
Immutable 10000 insert,9092,9577100,8474939392,1423200256
Immutable 10000 insert,9093,9578000,8474939392,1423200256
Immutable 10000 insert,9094,9578800,8474939392,1423200256
Immutable 10000 insert,9095,9579700,8474939392,1423200256
Immutable 10000 insert,9096,9580500,8474939392,1423200256
Immutable 10000 insert,9097,9581400,8474939392,1423200256
Immutable 10000 insert,9098,9582200,8474939392,1423200256
Immutable 10000 insert,9099,9583000,8474939392,1423200256
Immutable 10000 insert,9100,9584100,8474939392,1423200256
Immutable 10000 insert,9101,9584900,8474939392,1423200256
Immutable 10000 insert,9102,9585700,8474939392,1423200256
Immutable 10000 insert,9103,9586600,8474939392,1423200256
Immutable 10000 insert,9104,9587400,8474939392,1423200256
Immutable 10000 insert,9105,9588300,8474939392,1423200256
Immutable 10000 insert,9106,9589100,8474939392,1423200256
Immutable 10000 insert,9107,9589900,8474939392,1423200256
Immutable 10000 insert,9108,9590800,8474939392,1423200256
Immutable 10000 insert,9109,9591700,8474939392,1423200256
Immutable 10000 insert,9110,9592500,8474939392,1423200256
Immutable 10000 insert,9111,9593400,8474939392,1423200256
Immutable 10000 insert,9112,9594200,8474939392,1423200256
Immutable 10000 insert,9113,9595300,8474939392,1423200256
Immutable 10000 insert,9114,9596100,8474939392,1423200256
Immutable 10000 insert,9115,9597000,8474939392,1423200256
Immutable 10000 insert,9116,9599000,8474939392,1423200256
Immutable 10000 insert,9117,9599900,8474939392,1423200256
Immutable 10000 insert,9118,9600700,8474939392,1423200256
Immutable 10000 insert,9119,9601600,8474939392,1423200256
Immutable 10000 insert,9120,9602400,8474939392,1423200256
Immutable 10000 insert,9121,9603300,8474939392,1423200256
Immutable 10000 insert,9122,9604100,8474939392,1423200256
Immutable 10000 insert,9123,9604900,8474939392,1423200256
Immutable 10000 insert,9124,9605800,8474939392,1423200256
Immutable 10000 insert,9125,9606800,8474939392,1423200256
Immutable 10000 insert,9126,9607600,8474939392,1423200256
Immutable 10000 insert,9127,9608500,8474939392,1423200256
Immutable 10000 insert,9128,9609300,8474939392,1423200256
Immutable 10000 insert,9129,9610200,8474939392,1423200256
Immutable 10000 insert,9130,9611000,8474939392,1423200256
Immutable 10000 insert,9131,9611800,8474939392,1423200256
Immutable 10000 insert,9132,9612700,8474939392,1423200256
Immutable 10000 insert,9133,9613500,8474939392,1423200256
Immutable 10000 insert,9134,9614400,8474939392,1423200256
Immutable 10000 insert,9135,9615200,8474939392,1423200256
Immutable 10000 insert,9136,9616100,8474939392,1423200256
Immutable 10000 insert,9137,9616900,8474939392,1423200256
Immutable 10000 insert,9138,9617900,8474939392,1423200256
Immutable 10000 insert,9139,9618800,8474939392,1423200256
Immutable 10000 insert,9140,9619600,8474939392,1423200256
Immutable 10000 insert,9141,9620500,8474939392,1423200256
Immutable 10000 insert,9142,9621300,8474939392,1423200256
Immutable 10000 insert,9143,9622200,8474939392,1423200256
Immutable 10000 insert,9144,9623000,8474939392,1423200256
Immutable 10000 insert,9145,9623900,8474939392,1423200256
Immutable 10000 insert,9146,9624700,8474939392,1423200256
Immutable 10000 insert,9147,9625600,8474939392,1423200256
Immutable 10000 insert,9148,9626400,8474939392,1423200256
Immutable 10000 insert,9149,9627200,8474939392,1423200256
Immutable 10000 insert,9150,9628200,8474939392,1423200256
Immutable 10000 insert,9151,9629100,8474939392,1423200256
Immutable 10000 insert,9152,9629900,8474939392,1423200256
Immutable 10000 insert,9153,9630800,8474939392,1423200256
Immutable 10000 insert,9154,9631600,8474939392,1423200256
Immutable 10000 insert,9155,9632400,8474939392,1423200256
Immutable 10000 insert,9156,9633300,8474939392,1423200256
Immutable 10000 insert,9157,9634100,8474939392,1423200256
Immutable 10000 insert,9158,9635000,8474939392,1423200256
Immutable 10000 insert,9159,9635800,8474939392,1423200256
Immutable 10000 insert,9160,9636700,8474939392,1423200256
Immutable 10000 insert,9161,9637500,8474939392,1423200256
Immutable 10000 insert,9162,9638300,8474939392,1423200256
Immutable 10000 insert,9163,9639300,8474939392,1423200256
Immutable 10000 insert,9164,9640200,8474939392,1423200256
Immutable 10000 insert,9165,9641000,8474939392,1423200256
Immutable 10000 insert,9166,9641900,8474939392,1423200256
Immutable 10000 insert,9167,9642700,8474939392,1423200256
Immutable 10000 insert,9168,9643600,8474939392,1423200256
Immutable 10000 insert,9169,9644400,8474939392,1423200256
Immutable 10000 insert,9170,9645300,8474939392,1423200256
Immutable 10000 insert,9171,9646100,8474939392,1423200256
Immutable 10000 insert,9172,9647000,8474939392,1423200256
Immutable 10000 insert,9173,9647800,8474939392,1423200256
Immutable 10000 insert,9174,9648700,8474939392,1423200256
Immutable 10000 insert,9175,9649700,8474939392,1423200256
Immutable 10000 insert,9176,9650500,8474939392,1423200256
Immutable 10000 insert,9177,9651400,8474939392,1423200256
Immutable 10000 insert,9178,9652200,8474939392,1423200256
Immutable 10000 insert,9179,9653000,8474939392,1423200256
Immutable 10000 insert,9180,9653900,8474939392,1423200256
Immutable 10000 insert,9181,9654700,8474939392,1423200256
Immutable 10000 insert,9182,9655600,8474939392,1423200256
Immutable 10000 insert,9183,9656400,8474939392,1423200256
Immutable 10000 insert,9184,9657200,8474939392,1423200256
Immutable 10000 insert,9185,9658100,8474939392,1423200256
Immutable 10000 insert,9186,9658900,8474939392,1423200256
Immutable 10000 insert,9187,9659800,8474939392,1423200256
Immutable 10000 insert,9188,9660800,8474939392,1423200256
Immutable 10000 insert,9189,9661600,8474939392,1423200256
Immutable 10000 insert,9190,9662500,8474939392,1423200256
Immutable 10000 insert,9191,9663300,8474939392,1423200256
Immutable 10000 insert,9192,9664200,8474939392,1423200256
Immutable 10000 insert,9193,9665000,8474939392,1423200256
Immutable 10000 insert,9194,9666600,8474939392,1423200256
Immutable 10000 insert,9195,9667400,8474939392,1423200256
Immutable 10000 insert,9196,9668300,8474939392,1423200256
Immutable 10000 insert,9197,9669100,8474939392,1423200256
Immutable 10000 insert,9198,9670000,8474939392,1423200256
Immutable 10000 insert,9199,9670800,8474939392,1423200256
Immutable 10000 insert,9200,9671800,8474939392,1423200256
Immutable 10000 insert,9201,9672700,8474939392,1423200256
Immutable 10000 insert,9202,9673500,8474939392,1423200256
Immutable 10000 insert,9203,9678700,8474939392,1423200256
Immutable 10000 insert,9204,9679600,8474939392,1423200256
Immutable 10000 insert,9205,9680400,8474939392,1423200256
Immutable 10000 insert,9206,9681300,8474939392,1423200256
Immutable 10000 insert,9207,9685000,8474939392,1423200256
Immutable 10000 insert,9208,9685900,8474939392,1423200256
Immutable 10000 insert,9209,9686700,8474939392,1423200256
Immutable 10000 insert,9210,9687600,8474939392,1423200256
Immutable 10000 insert,9211,9688400,8474939392,1423200256
Immutable 10000 insert,9212,9689300,8474939392,1423200256
Immutable 10000 insert,9213,9690300,8474939392,1423200256
Immutable 10000 insert,9214,9691100,8474939392,1423200256
Immutable 10000 insert,9215,9692000,8474939392,1423200256
Immutable 10000 insert,9216,9692800,8474939392,1423200256
Immutable 10000 insert,9217,9693700,8474939392,1423200256
Immutable 10000 insert,9218,9694500,8474939392,1423200256
Immutable 10000 insert,9219,9695400,8474939392,1423200256
Immutable 10000 insert,9220,9696200,8474939392,1423200256
Immutable 10000 insert,9221,9697100,8474939392,1423200256
Immutable 10000 insert,9222,9697900,8474939392,1423200256
Immutable 10000 insert,9223,9698800,8474939392,1423200256
Immutable 10000 insert,9224,9699600,8474939392,1423200256
Immutable 10000 insert,9225,9700700,8474939392,1423200256
Immutable 10000 insert,9226,9701500,8474939392,1423200256
Immutable 10000 insert,9227,9702400,8474939392,1423200256
Immutable 10000 insert,9228,9703200,8474939392,1423200256
Immutable 10000 insert,9229,9704100,8474939392,1423200256
Immutable 10000 insert,9230,9704900,8474939392,1423200256
Immutable 10000 insert,9231,9705800,8474939392,1423200256
Immutable 10000 insert,9232,9709900,8474939392,1423200256
Immutable 10000 insert,9233,9710700,8474939392,1423200256
Immutable 10000 insert,9234,9711600,8474939392,1423216640
Immutable 10000 insert,9235,9712500,8474939392,1423220736
Immutable 10000 insert,9236,9713400,8474939392,1423220736
Immutable 10000 insert,9237,9714200,8474939392,1423220736
Immutable 10000 insert,9238,9715300,8474939392,1423220736
Immutable 10000 insert,9239,9716100,8474939392,1423220736
Immutable 10000 insert,9240,9717000,8474939392,1423220736
Immutable 10000 insert,9241,9717900,8474939392,1423220736
Immutable 10000 insert,9242,9718700,8474939392,1423220736
Immutable 10000 insert,9243,9722500,8474939392,1423220736
Immutable 10000 insert,9244,9723300,8474939392,1423220736
Immutable 10000 insert,9245,9724100,8474939392,1423220736
Immutable 10000 insert,9246,9725000,8474939392,1423220736
Immutable 10000 insert,9247,9725800,8474939392,1423220736
Immutable 10000 insert,9248,9726700,8474939392,1423220736
Immutable 10000 insert,9249,9727500,8474939392,1423220736
Immutable 10000 insert,9250,9728500,8474939392,1423220736
Immutable 10000 insert,9251,9729400,8474939392,1423220736
Immutable 10000 insert,9252,9730900,8474939392,1423220736
Immutable 10000 insert,9253,9731800,8474939392,1423220736
Immutable 10000 insert,9254,9732700,8474939392,1423220736
Immutable 10000 insert,9255,9733500,8474939392,1423220736
Immutable 10000 insert,9256,9734400,8474939392,1423220736
Immutable 10000 insert,9257,9735200,8474939392,1423220736
Immutable 10000 insert,9258,9739200,8474939392,1423220736
Immutable 10000 insert,9259,9740100,8474939392,1423220736
Immutable 10000 insert,9260,9741000,8474939392,1423220736
Immutable 10000 insert,9261,9741900,8474939392,1423220736
Immutable 10000 insert,9262,9742700,8474939392,1423220736
Immutable 10000 insert,9263,9743800,8474939392,1423220736
Immutable 10000 insert,9264,9747900,8474939392,1423220736
Immutable 10000 insert,9265,9748700,8474939392,1423220736
Immutable 10000 insert,9266,9749600,8474939392,1423220736
Immutable 10000 insert,9267,9750500,8474939392,1423220736
Immutable 10000 insert,9268,9751400,8474939392,1423220736
Immutable 10000 insert,9269,9752300,8474939392,1423220736
Immutable 10000 insert,9270,9753200,8474939392,1423220736
Immutable 10000 insert,9271,9754100,8474939392,1423220736
Immutable 10000 insert,9272,9757900,8474939392,1423220736
Immutable 10000 insert,9273,9758800,8474939392,1423220736
Immutable 10000 insert,9274,9759600,8474939392,1423220736
Immutable 10000 insert,9275,9760700,8474939392,1423220736
Immutable 10000 insert,9276,9761500,8474939392,1423220736
Immutable 10000 insert,9277,9762400,8474939392,1423220736
Immutable 10000 insert,9278,9763300,8474939392,1423220736
Immutable 10000 insert,9279,9767400,8474939392,1423220736
Immutable 10000 insert,9280,9768200,8474939392,1423220736
Immutable 10000 insert,9281,9769100,8474939392,1423220736
Immutable 10000 insert,9282,9770000,8474939392,1423220736
Immutable 10000 insert,9283,9770900,8474939392,1423220736
Immutable 10000 insert,9284,9771800,8474939392,1423220736
Immutable 10000 insert,9285,9772700,8474939392,1423220736
Immutable 10000 insert,9286,9777100,8474939392,1423220736
Immutable 10000 insert,9287,9778000,8474939392,1423220736
Immutable 10000 insert,9288,9779000,8474939392,1423220736
Immutable 10000 insert,9289,9779900,8474939392,1423220736
Immutable 10000 insert,9290,9780800,8474939392,1423220736
Immutable 10000 insert,9291,9781700,8474939392,1423220736
Immutable 10000 insert,9292,9782600,8474939392,1423220736
Immutable 10000 insert,9293,9783400,8474939392,1423220736
Immutable 10000 insert,9294,9784300,8474939392,1423220736
Immutable 10000 insert,9295,9785200,8474939392,1423220736
Immutable 10000 insert,9296,9786000,8474939392,1423220736
Immutable 10000 insert,9297,9789800,8474939392,1423220736
Immutable 10000 insert,9298,9790600,8474939392,1423220736
Immutable 10000 insert,9299,9791500,8474939392,1423220736
Immutable 10000 insert,9300,9792500,8474939392,1423220736
Immutable 10000 insert,9301,9793300,8474939392,1423220736
Immutable 10000 insert,9302,9794200,8474939392,1423220736
Immutable 10000 insert,9303,9795000,8474939392,1423220736
Immutable 10000 insert,9304,9795900,8474939392,1423220736
Immutable 10000 insert,9305,9796700,8474939392,1423220736
Immutable 10000 insert,9306,9797600,8474939392,1423220736
Immutable 10000 insert,9307,9798400,8474939392,1423220736
Immutable 10000 insert,9308,9799200,8474939392,1423220736
Immutable 10000 insert,9309,9800100,8474939392,1423220736
Immutable 10000 insert,9310,9800900,8474939392,1423220736
Immutable 10000 insert,9311,9801800,8474939392,1423220736
Immutable 10000 insert,9312,9802600,8474939392,1423220736
Immutable 10000 insert,9313,9803600,8474939392,1423220736
Immutable 10000 insert,9314,9804500,8474939392,1423220736
Immutable 10000 insert,9315,9805300,8474939392,1423220736
Immutable 10000 insert,9316,9806200,8474939392,1423220736
Immutable 10000 insert,9317,9807000,8474939392,1423220736
Immutable 10000 insert,9318,9807900,8474939392,1423220736
Immutable 10000 insert,9319,9808700,8474939392,1423220736
Immutable 10000 insert,9320,9809600,8474939392,1423220736
Immutable 10000 insert,9321,9810400,8474939392,1423220736
Immutable 10000 insert,9322,9811200,8474939392,1423220736
Immutable 10000 insert,9323,9812100,8474939392,1423220736
Immutable 10000 insert,9324,9812900,8474939392,1423220736
Immutable 10000 insert,9325,9813900,8474939392,1423220736
Immutable 10000 insert,9326,9814800,8474939392,1423220736
Immutable 10000 insert,9327,9815600,8474939392,1423220736
Immutable 10000 insert,9328,9816500,8474939392,1423220736
Immutable 10000 insert,9329,9817300,8474939392,1423220736
Immutable 10000 insert,9330,9818200,8474939392,1423220736
Immutable 10000 insert,9331,9819000,8474939392,1423220736
Immutable 10000 insert,9332,9819800,8474939392,1423220736
Immutable 10000 insert,9333,9820700,8474939392,1423220736
Immutable 10000 insert,9334,9821500,8474939392,1423220736
Immutable 10000 insert,9335,9822400,8474939392,1423220736
Immutable 10000 insert,9336,9823200,8474939392,1423220736
Immutable 10000 insert,9337,9824100,8474939392,1423220736
Immutable 10000 insert,9338,9825100,8474939392,1423220736
Immutable 10000 insert,9339,9825900,8474939392,1423220736
Immutable 10000 insert,9340,9826800,8474939392,1423220736
Immutable 10000 insert,9341,9827600,8474939392,1423220736
Immutable 10000 insert,9342,9828500,8474939392,1423220736
Immutable 10000 insert,9343,9829300,8474939392,1423220736
Immutable 10000 insert,9344,9830100,8474939392,1423220736
Immutable 10000 insert,9345,9831000,8474939392,1423220736
Immutable 10000 insert,9346,9831800,8474939392,1423220736
Immutable 10000 insert,9347,9832700,8474939392,1423220736
Immutable 10000 insert,9348,9833500,8474939392,1423220736
Immutable 10000 insert,9349,9834400,8474939392,1423220736
Immutable 10000 insert,9350,9835400,8474939392,1423220736
Immutable 10000 insert,9351,9836200,8474939392,1423220736
Immutable 10000 insert,9352,9837100,8474939392,1423220736
Immutable 10000 insert,9353,9837900,8474939392,1423220736
Immutable 10000 insert,9354,9838700,8474939392,1423220736
Immutable 10000 insert,9355,9839600,8474939392,1423220736
Immutable 10000 insert,9356,9840400,8474939392,1423220736
Immutable 10000 insert,9357,9841300,8474939392,1423220736
Immutable 10000 insert,9358,9842100,8474939392,1423220736
Immutable 10000 insert,9359,9843000,8474939392,1423220736
Immutable 10000 insert,9360,9843800,8474939392,1423220736
Immutable 10000 insert,9361,9844700,8474939392,1423220736
Immutable 10000 insert,9362,9845500,8474939392,1423220736
Immutable 10000 insert,9363,9846500,8474939392,1423220736
Immutable 10000 insert,9364,9847400,8474939392,1423220736
Immutable 10000 insert,9365,9848200,8474939392,1423220736
Immutable 10000 insert,9366,9849000,8474939392,1423220736
Immutable 10000 insert,9367,9849900,8474939392,1423220736
Immutable 10000 insert,9368,9850700,8474939392,1423220736
Immutable 10000 insert,9369,9851600,8474939392,1423220736
Immutable 10000 insert,9370,9852400,8474939392,1423220736
Immutable 10000 insert,9371,9853300,8474939392,1423220736
Immutable 10000 insert,9372,9854100,8474939392,1423220736
Immutable 10000 insert,9373,9855000,8474939392,1423220736
Immutable 10000 insert,9374,9855800,8474939392,1423220736
Immutable 10000 insert,9375,9856800,8474939392,1423220736
Immutable 10000 insert,9376,9857600,8474939392,1423220736
Immutable 10000 insert,9377,9858500,8474939392,1423220736
Immutable 10000 insert,9378,9859300,8474939392,1423220736
Immutable 10000 insert,9379,9860200,8474939392,1423220736
Immutable 10000 insert,9380,9861000,8474939392,1423220736
Immutable 10000 insert,9381,9861900,8474939392,1423220736
Immutable 10000 insert,9382,9862700,8474939392,1423220736
Immutable 10000 insert,9383,9863500,8474939392,1423220736
Immutable 10000 insert,9384,9864400,8474939392,1423220736
Immutable 10000 insert,9385,9865400,8474939392,1423220736
Immutable 10000 insert,9386,9866200,8474939392,1423220736
Immutable 10000 insert,9387,9871600,8474939392,1423220736
Immutable 10000 insert,9388,9873100,8474939392,1423220736
Immutable 10000 insert,9389,9873900,8474939392,1423220736
Immutable 10000 insert,9390,9874800,8474939392,1423220736
Immutable 10000 insert,9391,9875700,8474939392,1423220736
Immutable 10000 insert,9392,9876500,8474939392,1423220736
Immutable 10000 insert,9393,9877400,8474939392,1423220736
Immutable 10000 insert,9394,9881200,8474939392,1423220736
Immutable 10000 insert,9395,9882000,8474939392,1423220736
Immutable 10000 insert,9396,9882900,8474939392,1423220736
Immutable 10000 insert,9397,9883700,8474939392,1423220736
Immutable 10000 insert,9398,9884600,8474939392,1423220736
Immutable 10000 insert,9399,9885400,8474939392,1423220736
Immutable 10000 insert,9400,9886400,8474939392,1423220736
Immutable 10000 insert,9401,9887200,8474939392,1423220736
Immutable 10000 insert,9402,9888100,8474939392,1423220736
Immutable 10000 insert,9403,9888900,8474939392,1423220736
Immutable 10000 insert,9404,9889800,8474939392,1423220736
Immutable 10000 insert,9405,9890600,8474939392,1423220736
Immutable 10000 insert,9406,9891500,8474939392,1423220736
Immutable 10000 insert,9407,9892300,8474939392,1423220736
Immutable 10000 insert,9408,9893100,8474939392,1423220736
Immutable 10000 insert,9409,9894000,8474939392,1423220736
Immutable 10000 insert,9410,9894800,8474939392,1423220736
Immutable 10000 insert,9411,9895700,8474939392,1423220736
Immutable 10000 insert,9412,9896500,8474939392,1423220736
Immutable 10000 insert,9413,9897500,8474939392,1423220736
Immutable 10000 insert,9414,9898400,8474939392,1423220736
Immutable 10000 insert,9415,9899200,8474939392,1423220736
Immutable 10000 insert,9416,9900100,8474939392,1423220736
Immutable 10000 insert,9417,9900900,8474939392,1423220736
Immutable 10000 insert,9418,9901800,8474939392,1423220736
Immutable 10000 insert,9419,9902600,8474939392,1423220736
Immutable 10000 insert,9420,9903500,8474939392,1423220736
Immutable 10000 insert,9421,9904300,8474939392,1423220736
Immutable 10000 insert,9422,9905100,8474939392,1423220736
Immutable 10000 insert,9423,9906000,8474939392,1423220736
Immutable 10000 insert,9424,9906800,8474939392,1423220736
Immutable 10000 insert,9425,9907800,8474939392,1423220736
Immutable 10000 insert,9426,9908700,8474939392,1423220736
Immutable 10000 insert,9427,9909500,8474939392,1423220736
Immutable 10000 insert,9428,9910400,8474939392,1423220736
Immutable 10000 insert,9429,9911200,8474939392,1423220736
Immutable 10000 insert,9430,9912100,8474939392,1423220736
Immutable 10000 insert,9431,9912900,8474939392,1423220736
Immutable 10000 insert,9432,9913800,8474939392,1423220736
Immutable 10000 insert,9433,9914600,8474939392,1423220736
Immutable 10000 insert,9434,9915500,8474939392,1423220736
Immutable 10000 insert,9435,9916300,8474939392,1423220736
Immutable 10000 insert,9436,9917200,8474939392,1423220736
Immutable 10000 insert,9437,9918000,8474939392,1423220736
Immutable 10000 insert,9438,9919000,8474939392,1423220736
Immutable 10000 insert,9439,9919800,8474939392,1423220736
Immutable 10000 insert,9440,9920700,8474939392,1423220736
Immutable 10000 insert,9441,9921500,8474939392,1423220736
Immutable 10000 insert,9442,9922400,8474939392,1423220736
Immutable 10000 insert,9443,9923200,8474939392,1423220736
Immutable 10000 insert,9444,9924100,8474939392,1423220736
Immutable 10000 insert,9445,9924900,8474939392,1423220736
Immutable 10000 insert,9446,9925700,8474939392,1423220736
Immutable 10000 insert,9447,9926600,8474939392,1423220736
Immutable 10000 insert,9448,9927400,8474939392,1423220736
Immutable 10000 insert,9449,9928300,8474939392,1423220736
Immutable 10000 insert,9450,9929300,8474939392,1423220736
Immutable 10000 insert,9451,9930100,8474939392,1423220736
Immutable 10000 insert,9452,9931000,8474939392,1423220736
Immutable 10000 insert,9453,9931800,8474939392,1423220736
Immutable 10000 insert,9454,9932700,8474939392,1423220736
Immutable 10000 insert,9455,9933500,8474939392,1423220736
Immutable 10000 insert,9456,9934400,8474939392,1423220736
Immutable 10000 insert,9457,9935200,8474939392,1423220736
Immutable 10000 insert,9458,9936100,8474939392,1423220736
Immutable 10000 insert,9459,9936900,8474939392,1423220736
Immutable 10000 insert,9460,9937800,8474939392,1423220736
Immutable 10000 insert,9461,9938600,8474939392,1423220736
Immutable 10000 insert,9462,9939600,8474939392,1423220736
Immutable 10000 insert,9463,9940500,8474939392,1423220736
Immutable 10000 insert,9464,9941300,8474939392,1423220736
Immutable 10000 insert,9465,9942200,8474939392,1423220736
Immutable 10000 insert,9466,9943000,8474939392,1423220736
Immutable 10000 insert,9467,9943900,8474939392,1423220736
Immutable 10000 insert,9468,9944700,8474939392,1423220736
Immutable 10000 insert,9469,9945500,8474939392,1423220736
Immutable 10000 insert,9470,9946400,8474939392,1423220736
Immutable 10000 insert,9471,9947200,8474939392,1423220736
Immutable 10000 insert,9472,9948100,8474939392,1423220736
Immutable 10000 insert,9473,9948900,8474939392,1423220736
Immutable 10000 insert,9474,9949800,8474939392,1423220736
Immutable 10000 insert,9475,9950800,8474939392,1423220736
Immutable 10000 insert,9476,9951600,8474939392,1423220736
Immutable 10000 insert,9477,9952500,8474939392,1423220736
Immutable 10000 insert,9478,9953300,8474939392,1423220736
Immutable 10000 insert,9479,9954200,8474939392,1423220736
Immutable 10000 insert,9480,9955000,8474939392,1423220736
Immutable 10000 insert,9481,9955800,8474939392,1423220736
Immutable 10000 insert,9482,9956700,8474939392,1423220736
