Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
SList 10000 insert,2544,2540000,8474939392,1644990464,
SList 10000 insert,2545,2541000,8474939392,1644990464,
SList 10000 insert,2546,2541900,8474939392,1644990464,
SList 10000 insert,2547,2542900,8474939392,1644990464,
SList 10000 insert,2548,2544000,8474939392,1644990464,
SList 10000 insert,2549,2545000,8474939392,1644990464,
SList 10000 insert,2550,2546000,8474939392,1644990464,
SList 10000 insert,2551,2546900,8474939392,1644990464,
SList 10000 insert,2552,2547900,8474939392,1644990464,
SList 10000 insert,2553,2550100,8474939392,1644990464,
SList 10000 insert,2554,2551000,8474939392,1644990464,
SList 10000 insert,2555,2552000,8474939392,1644990464,
SList 10000 insert,2556,2552900,8474939392,1644990464,
SList 10000 insert,2557,2553900,8474939392,1644990464,
SList 10000 insert,2558,2554900,8474939392,1644990464,
SList 10000 insert,2559,2555800,8474939392,1644990464,
SList 10000 insert,2560,2556800,8474939392,1644990464,
SList 10000 insert,2561,2557900,8474939392,1644990464,
SList 10000 insert,2562,2558900,8474939392,1644990464,
SList 10000 insert,2563,2559800,8474939392,1644998656,
SList 10000 insert,2564,2560800,8474939392,1644998656,
SList 10000 insert,2565,2561700,8474939392,1644998656,
SList 10000 insert,2566,2562700,8474939392,1644998656,
SList 10000 insert,2567,2563600,8474939392,1644998656,
SList 10000 insert,2568,2564600,8474939392,1644998656,
SList 10000 insert,2569,2565500,8474939392,1644998656,
SList 10000 insert,2570,2566500,8474939392,1644998656,
SList 10000 insert,2571,2567400,8474939392,1644998656,
SList 10000 insert,2572,2568400,8474939392,1644998656,
SList 10000 insert,2573,2569500,8474939392,1644998656,
SList 10000 insert,2574,2570400,8474939392,1644998656,
SList 10000 insert,2575,2571400,8474939392,1644998656,
SList 10000 insert,2576,2572400,8474939392,1644998656,
SList 10000 insert,2577,2573300,8474939392,1644998656,
SList 10000 insert,2578,2574300,8474939392,1644998656,
SList 10000 insert,2579,2575200,8474939392,1644998656,
SList 10000 insert,2580,2576200,8474939392,1644998656,
SList 10000 insert,2581,2577100,8474939392,1644998656,
SList 10000 insert,2582,2578100,8474939392,1644998656,
SList 10000 insert,2583,2579000,8474939392,1644998656,
SList 10000 insert,2584,2580000,8474939392,1644998656,
SList 10000 insert,2585,2580900,8474939392,1644998656,
SList 10000 insert,2586,2582100,8474939392,1644998656,
SList 10000 insert,2587,2583000,8474939392,1644998656,
SList 10000 insert,2588,2584000,8474939392,1644998656,
SList 10000 insert,2589,2584900,8474939392,1644998656,
SList 10000 insert,2590,2585800,8474939392,1644998656,
SList 10000 insert,2591,2586800,8474939392,1644998656,
SList 10000 insert,2592,2587800,8474939392,1644998656,
SList 10000 insert,2593,2588800,8474939392,1644998656,
SList 10000 insert,2594,2589700,8474939392,1644998656,
SList 10000 insert,2595,2590700,8474939392,1644998656,
SList 10000 insert,2596,2591600,8474939392,1644998656,
SList 10000 insert,2597,2593400,8474939392,1644998656,
SList 10000 insert,2598,2594600,8474939392,1644998656,
SList 10000 insert,2599,2595600,8474939392,1644998656,
SList 10000 insert,2600,2596500,8474939392,1644998656,
SList 10000 insert,2601,2597500,8474939392,1644998656,
SList 10000 insert,2602,2598400,8474939392,1644998656,
SList 10000 insert,2603,2599400,8474939392,1644998656,
SList 10000 insert,2604,2600300,8474939392,1644998656,
SList 10000 insert,2605,2601300,8474939392,1644998656,
SList 10000 insert,2606,2602200,8474939392,1644998656,
SList 10000 insert,2607,2603200,8474939392,1644998656,
SList 10000 insert,2608,2604200,8474939392,1644998656,
SList 10000 insert,2609,2605100,8474939392,1644998656,
SList 10000 insert,2610,2606100,8474939392,1644998656,
SList 10000 insert,2611,2607200,8474939392,1644998656,
SList 10000 insert,2612,2608200,8474939392,1644998656,
SList 10000 insert,2613,2609100,8474939392,1644998656,
SList 10000 insert,2614,2610000,8474939392,1644998656,
SList 10000 insert,2615,2611000,8474939392,1644998656,
SList 10000 insert,2616,2612000,8474939392,1644998656,
SList 10000 insert,2617,2612900,8474939392,1644998656,
SList 10000 insert,2618,2615100,8474939392,1644998656,
SList 10000 insert,2619,2616100,8474939392,1644998656,
SList 10000 insert,2620,2617100,8474939392,1644998656,
SList 10000 insert,2621,2618000,8474939392,1644998656,
SList 10000 insert,2622,2619000,8474939392,1644998656,
SList 10000 insert,2623,2620100,8474939392,1644998656,
SList 10000 insert,2624,2621100,8474939392,1645002752,
SList 10000 insert,2625,2622000,8474939392,1645002752,
SList 10000 insert,2626,2623000,8474939392,1645002752,
SList 10000 insert,2627,2624000,8474939392,1645002752,
SList 10000 insert,2628,2625000,8474939392,1645002752,
SList 10000 insert,2629,2625900,8474939392,1645002752,
SList 10000 insert,2630,2629500,8474939392,1645002752,
SList 10000 insert,2631,2630500,8474939392,1645002752,
SList 10000 insert,2632,2631400,8474939392,1645002752,
SList 10000 insert,2633,2632400,8474939392,1645002752,
SList 10000 insert,2634,2633400,8474939392,1645002752,
SList 10000 insert,2635,2634300,8474939392,1645002752,
SList 10000 insert,2636,2635300,8474939392,1645002752,
SList 10000 insert,2637,2636300,8474939392,1645002752,
SList 10000 insert,2638,2637300,8474939392,1645002752,
SList 10000 insert,2639,2638200,8474939392,1645002752,
SList 10000 insert,2640,2639200,8474939392,1645002752,
SList 10000 insert,2641,2640200,8474939392,1645002752,
SList 10000 insert,2642,2641800,8474939392,1645002752,
SList 10000 insert,2643,2642800,8474939392,1645002752,
SList 10000 insert,2644,2643800,8474939392,1645002752,
SList 10000 insert,2645,2644700,8474939392,1645002752,
SList 10000 insert,2646,2645700,8474939392,1645002752,
SList 10000 insert,2647,2646600,8474939392,1645002752,
SList 10000 insert,2648,2647600,8474939392,1645002752,
SList 10000 insert,2649,2648500,8474939392,1645002752,
SList 10000 insert,2650,2649500,8474939392,1645002752,
SList 10000 insert,2651,2650500,8474939392,1645002752,
SList 10000 insert,2652,2651400,8474939392,1645002752,
SList 10000 insert,2653,2652400,8474939392,1645002752,
SList 10000 insert,2654,2653400,8474939392,1645002752,
SList 10000 insert,2655,2655000,8474939392,1645002752,
SList 10000 insert,2656,2655900,8474939392,1645002752,
SList 10000 insert,2657,2656900,8474939392,1645002752,
SList 10000 insert,2658,2657900,8474939392,1645002752,
SList 10000 insert,2659,2658800,8474939392,1645002752,
SList 10000 insert,2660,2659800,8474939392,1645002752,
SList 10000 insert,2661,2660700,8474939392,1645002752,
SList 10000 insert,2662,2661700,8474939392,1645002752,
SList 10000 insert,2663,2662700,8474939392,1645002752,
SList 10000 insert,2664,2663600,8474939392,1645002752,
SList 10000 insert,2665,2664600,8474939392,1645002752,
SList 10000 insert,2666,2665500,8474939392,1645002752,
SList 10000 insert,2667,2667300,8474939392,1645002752,
SList 10000 insert,2668,2668300,8474939392,1645002752,
SList 10000 insert,2669,2669200,8474939392,1645002752,
SList 10000 insert,2670,2670200,8474939392,1645002752,
SList 10000 insert,2671,2671200,8474939392,1645002752,
SList 10000 insert,2672,2672100,8474939392,1645002752,
SList 10000 insert,2673,2673100,8474939392,1645002752,
SList 10000 insert,2674,2674000,8474939392,1645002752,
SList 10000 insert,2675,2676300,8474939392,1645002752,
SList 10000 insert,2676,2677300,8474939392,1645002752,
SList 10000 insert,2677,2678300,8474939392,1645002752,
SList 10000 insert,2678,2679200,8474939392,1645002752,
SList 10000 insert,2679,2680200,8474939392,1645002752,
SList 10000 insert,2680,2681900,8474939392,1645002752,
SList 10000 insert,2681,2682800,8474939392,1645002752,
SList 10000 insert,2682,2683800,8474939392,1645002752,
SList 10000 insert,2683,2684800,8474939392,1645002752,
SList 10000 insert,2684,2685700,8474939392,1645002752,
SList 10000 insert,2685,2686700,8474939392,1645002752,
SList 10000 insert,2686,2687600,8474939392,1645002752,
SList 10000 insert,2687,2688600,8474939392,1645002752,
SList 10000 insert,2688,2689500,8474939392,1645002752,
SList 10000 insert,2689,2690500,8474939392,1645002752,
SList 10000 insert,2690,2691500,8474939392,1645002752,
SList 10000 insert,2691,2692400,8474939392,1645002752,
SList 10000 insert,2692,2694100,8474939392,1645002752,
SList 10000 insert,2693,2695100,8474939392,1645002752,
SList 10000 insert,2694,2696000,8474939392,1645002752,
SList 10000 insert,2695,2697000,8474939392,1645002752,
SList 10000 insert,2696,2697900,8474939392,1645002752,
SList 10000 insert,2697,2698900,8474939392,1645002752,
SList 10000 insert,2698,2699800,8474939392,1645002752,
SList 10000 insert,2699,2700800,8474939392,1645002752,
SList 10000 insert,2700,2701800,8474939392,1645002752,
SList 10000 insert,2701,2702700,8474939392,1645002752,
SList 10000 insert,2702,2703700,8474939392,1645002752,
SList 10000 insert,2703,2704600,8474939392,1645002752,
SList 10000 insert,2704,2705600,8474939392,1645002752,
SList 10000 insert,2705,2707300,8474939392,1645002752,
SList 10000 insert,2706,2708200,8474939392,1645002752,
SList 10000 insert,2707,2709200,8474939392,1645002752,
SList 10000 insert,2708,2710100,8474939392,1645002752,
SList 10000 insert,2709,2711100,8474939392,1645002752,
SList 10000 insert,2710,2712000,8474939392,1645002752,
SList 10000 insert,2711,2713000,8474939392,1645002752,
SList 10000 insert,2712,2714000,8474939392,1645002752,
SList 10000 insert,2713,2714900,8474939392,1645002752,
SList 10000 insert,2714,2715900,8474939392,1645002752,
SList 10000 insert,2715,2716800,8474939392,1645002752,
SList 10000 insert,2716,2717800,8474939392,1645002752,
SList 10000 insert,2717,2719400,8474939392,1645002752,
SList 10000 insert,2718,2720400,8474939392,1645002752,
SList 10000 insert,2719,2721400,8474939392,1645002752,
SList 10000 insert,2720,2722300,8474939392,1645002752,
SList 10000 insert,2721,2723300,8474939392,1645002752,
SList 10000 insert,2722,2724200,8474939392,1645002752,
SList 10000 insert,2723,2725200,8474939392,1645002752,
SList 10000 insert,2724,2726100,8474939392,1645002752,
SList 10000 insert,2725,2727100,8474939392,1645002752,
SList 10000 insert,2726,2728100,8474939392,1645002752,
SList 10000 insert,2727,2729000,8474939392,1645002752,
SList 10000 insert,2728,2730000,8474939392,1645002752,
SList 10000 insert,2729,2730900,8474939392,1645002752,
SList 10000 insert,2730,2732900,8474939392,1645002752,
SList 10000 insert,2731,2733900,8474939392,1645002752,
SList 10000 insert,2732,2734800,8474939392,1645002752,
SList 10000 insert,2733,2735800,8474939392,1645002752,
SList 10000 insert,2734,2736700,8474939392,1645002752,
SList 10000 insert,2735,2737700,8474939392,1645002752,
SList 10000 insert,2736,2738700,8474939392,1645002752,
SList 10000 insert,2737,2739600,8474939392,1645002752,
SList 10000 insert,2738,2740600,8474939392,1645002752,
SList 10000 insert,2739,2741500,8474939392,1645002752,
SList 10000 insert,2740,2744600,8474939392,1645002752,
SList 10000 insert,2741,2745600,8474939392,1645002752,
SList 10000 insert,2742,2747400,8474939392,1645002752,
SList 10000 insert,2743,2748400,8474939392,1645002752,
SList 10000 insert,2744,2749300,8474939392,1645002752,
SList 10000 insert,2745,2750300,8474939392,1645002752,
SList 10000 insert,2746,2751300,8474939392,1645002752,
SList 10000 insert,2747,2752200,8474939392,1645002752,
SList 10000 insert,2748,2753200,8474939392,1645002752,
SList 10000 insert,2749,2754100,8474939392,1645002752,
SList 10000 insert,2750,2755100,8474939392,1645002752,
SList 10000 insert,2751,2756000,8474939392,1645002752,
SList 10000 insert,2752,2757000,8474939392,1645002752,
SList 10000 insert,2753,2757900,8474939392,1645002752,
SList 10000 insert,2754,2758900,8474939392,1645002752,
SList 10000 insert,2755,2760600,8474939392,1645002752,
SList 10000 insert,2756,2761500,8474939392,1645002752,
SList 10000 insert,2757,2762500,8474939392,1645002752,
SList 10000 insert,2758,2763500,8474939392,1645002752,
SList 10000 insert,2759,2764400,8474939392,1645002752,
SList 10000 insert,2760,2765400,8474939392,1645002752,
SList 10000 insert,2761,2766300,8474939392,1645002752,
SList 10000 insert,2762,2768500,8474939392,1645002752,
SList 10000 insert,2763,2769500,8474939392,1645002752,
SList 10000 insert,2764,2770400,8474939392,1645002752,
SList 10000 insert,2765,2771400,8474939392,1645002752,
SList 10000 insert,2766,2772400,8474939392,1645002752,
SList 10000 insert,2767,2774100,8474939392,1645002752,
SList 10000 insert,2768,2775100,8474939392,1645002752,
SList 10000 insert,2769,2776100,8474939392,1645002752,
SList 10000 insert,2770,2777000,8474939392,1645019136,
SList 10000 insert,2771,2778000,8474939392,1645019136,
SList 10000 insert,2772,2779300,8474939392,1645019136,
SList 10000 insert,2773,2780200,8474939392,1645019136,
SList 10000 insert,2774,2781200,8474939392,1645019136,
SList 10000 insert,2775,2782200,8474939392,1645019136,
SList 10000 insert,2776,2783100,8474939392,1645019136,
SList 10000 insert,2777,2784100,8474939392,1645019136,
SList 10000 insert,2778,2785100,8474939392,1645019136,
SList 10000 insert,2779,2786000,8474939392,1645019136,
SList 10000 insert,2780,2787700,8474939392,1645019136,
SList 10000 insert,2781,2788600,8474939392,1645019136,
SList 10000 insert,2782,2789600,8474939392,1645019136,
SList 10000 insert,2783,2793200,8474939392,1645019136,
SList 10000 insert,2784,2794000,8474939392,1645019136,
SList 10000 insert,2785,2794900,8474939392,1645019136,
SList 10000 insert,2786,2795800,8474939392,1645019136,
SList 10000 insert,2787,2796600,8474939392,1645019136,
SList 10000 insert,2788,2797500,8474939392,1645019136,
SList 10000 insert,2789,2798300,8474939392,1645019136,
SList 10000 insert,2790,2799200,8474939392,1645019136,
SList 10000 insert,2791,2800000,8474939392,1645019136,
SList 10000 insert,2792,2801500,8474939392,1645019136,
SList 10000 insert,2793,2802400,8474939392,1645019136,
SList 10000 insert,2794,2803300,8474939392,1645019136,
SList 10000 insert,2795,2804100,8474939392,1645019136,
SList 10000 insert,2796,2805000,8474939392,1645019136,
SList 10000 insert,2797,2805800,8474939392,1645019136,
SList 10000 insert,2798,2806700,8474939392,1645019136,
SList 10000 insert,2799,2807500,8474939392,1645019136,
SList 10000 insert,2800,2808400,8474939392,1645019136,
SList 10000 insert,2801,2809200,8474939392,1645019136,
SList 10000 insert,2802,2810100,8474939392,1645019136,
SList 10000 insert,2803,2811000,8474939392,1645019136,
SList 10000 insert,2804,2811800,8474939392,1645019136,
SList 10000 insert,2805,2813700,8474939392,1645019136,
SList 10000 insert,2806,2814500,8474939392,1645019136,
SList 10000 insert,2807,2815400,8474939392,1645019136,
SList 10000 insert,2808,2816300,8474939392,1645019136,
SList 10000 insert,2809,2817100,8474939392,1645019136,
SList 10000 insert,2810,2818000,8474939392,1645019136,
SList 10000 insert,2811,2818800,8474939392,1645019136,
SList 10000 insert,2812,2819700,8474939392,1645019136,
SList 10000 insert,2813,2820500,8474939392,1645019136,
SList 10000 insert,2814,2821400,8474939392,1645019136,
SList 10000 insert,2815,2822200,8474939392,1645019136,
SList 10000 insert,2816,2823100,8474939392,1645019136,
SList 10000 insert,2817,2823900,8474939392,1645019136,
SList 10000 insert,2818,2825400,8474939392,1645019136,
SList 10000 insert,2819,2826300,8474939392,1645019136,
SList 10000 insert,2820,2827100,8474939392,1645019136,
SList 10000 insert,2821,2828000,8474939392,1645019136,
SList 10000 insert,2822,2830000,8474939392,1645019136,
SList 10000 insert,2823,2833800,8474939392,1645019136,
SList 10000 insert,2824,2834700,8474939392,1645019136,
SList 10000 insert,2825,2835600,8474939392,1645019136,
SList 10000 insert,2826,2836400,8474939392,1645019136,
SList 10000 insert,2827,2837300,8474939392,1645019136,
SList 10000 insert,2828,2838400,8474939392,1645019136,
SList 10000 insert,2829,2842300,8474939392,1645019136,
SList 10000 insert,2830,2843800,8474939392,1645019136,
SList 10000 insert,2831,2844600,8474939392,1645019136,
SList 10000 insert,2832,2848700,8474939392,1645019136,
SList 10000 insert,2833,2849500,8474939392,1645019136,
SList 10000 insert,2834,2850400,8474939392,1645019136,
SList 10000 insert,2835,2854300,8474939392,1645019136,
SList 10000 insert,2836,2855200,8474939392,1645019136,
SList 10000 insert,2837,2856100,8474939392,1645019136,
SList 10000 insert,2838,2857000,8474939392,1645019136,
SList 10000 insert,2839,2857900,8474939392,1645019136,
SList 10000 insert,2840,2861700,8474939392,1645019136,
SList 10000 insert,2841,2862600,8474939392,1645019136,
SList 10000 insert,2842,2863500,8474939392,1645019136,
SList 10000 insert,2843,2868100,8474939392,1645019136,
SList 10000 insert,2844,2869000,8474939392,1645019136,
SList 10000 insert,2845,2869800,8474939392,1645019136,
